"ID"	"Androgen"	"EGFR"	"Estrogen"	"Hypoxia"	"JAK-STAT"	"MAPK"	"NFkB"	"p53"	"PI3K"	"TGFb"	"TNFa"	"Trail"	"VEGF"	"WNT"
"TCGA.93.7348.01"	136.055088001269	47.2451386146161	84.0095923664421	10.1547397271458	-543.340656459749	39.916709271196	725.345480284019	219.491767636035	-80.4450573967173	187.791462064828	873.677959605106	-1.65222939292015	-28.2456105687924	6.56125208770779
"TCGA.93.8067.01"	-111.606088051908	85.8435475061985	60.0065784616874	95.1392880759148	331.535765514774	105.826679514611	-169.132409276489	117.460629987285	73.5071906935057	51.1678000078177	-62.3985635813123	-12.4584061173474	-14.9823319932844	49.1319673501431
"TCGA.93.A4JN.01"	-3.12834579137782	23.4097914139586	-21.6304538860528	-124.917788213836	923.940493370539	88.7565725473206	-15.7905466601048	183.642886297078	-0.736603239778559	244.490826673982	69.0376461452959	14.120295190937	-92.3733263782599	50.0297585567538
"TCGA.93.A4JO.01"	77.8149705191461	-39.9114808088286	-230.969625207941	-73.6766322948463	247.080428216472	-7.8823986528651	248.733859568332	210.624899361663	-4.27153554766037	80.1455589404429	249.488860047346	20.4079436895901	-8.61408587945016	78.660398209605
"TCGA.93.A4JP.01"	256.976960982282	-92.2181027314381	-19.6317260626283	-167.69621615868	832.171858084296	-151.048892784323	31.0061193318423	133.36963563048	-92.6228772342397	-61.9067715800274	-125.91724658652	-17.2301496690154	-36.7903569796913	42.8118598998639
"TCGA.93.A4JQ.01"	-3.78726669712449	46.5361189135126	-35.3837472645782	93.6552720800395	689.569552254419	76.449093441571	657.426050468918	257.806908127877	-52.4116269817966	257.459257736755	547.813281355443	14.1024727689955	-36.7830672331507	57.2414131559663
"TCGA.95.7039.01"	-2.09460160608558	51.0644386101918	-141.346679991795	-59.0816708992883	-103.484888978519	101.002757021034	-418.73187445924	-166.72834038669	53.7557707135751	104.424006594924	-356.850501573762	-10.7882947378919	175.019928362401	-27.6048664185426
"TCGA.95.7043.01"	-119.76984949285	-225.930253345042	95.5979047604873	-549.410977308905	-1393.04660074539	-328.973035339101	-1397.4114920699	-237.286415261103	97.0846799234698	-61.6909369486277	-1493.98297315319	-25.5676481891234	89.6008000063861	-45.8667074545125
"TCGA.95.7562.01"	-20.0330956423962	-59.2284972604502	-171.475437119466	383.357002335552	51.6555392388359	-29.2775880830724	-142.489568395346	-139.013689335345	194.724961747232	-126.476288057802	-91.3385019372331	-3.17322779632123	69.3682944822685	-14.0930533347309
"TCGA.95.7567.01"	-160.131649181702	29.838517978097	-160.551599679616	-307.790010641459	795.844551183016	52.1444703992091	-128.784602411534	-267.619700031841	-18.9683771640684	18.1970143814383	-81.4040990293999	1.33618890794097	86.9415932127961	-0.035283872387803
"TCGA.95.7944.01"	-194.418604870502	55.2817313371384	-107.388041655483	-337.480229640198	687.225043833629	95.8598564987325	419.379564921199	-363.819369080765	88.5437216300962	-167.654386987465	325.85845159057	-28.5886329873614	70.4939352460523	-4.3635173963764
"TCGA.95.7947.01"	53.1655138431919	-187.992453772553	-253.578973117572	-144.254868485101	488.266083566432	-275.924940289821	-269.213934713695	-20.3804805026011	2.77510166573813	-316.824262164331	-471.16796807561	-5.74524207394102	-6.50290856029721	5.3112096803242
"TCGA.95.7948.01"	-86.2817437504526	-136.771234175859	-81.1739490671601	-352.823583599584	-53.658518497824	-248.019897549197	-1009.18082428634	136.678363689678	-107.725093480793	-171.132538585833	-947.286166255027	-26.1872668767378	126.470708966063	-63.8323167347332
"TCGA.95.8039.01"	-38.3641362891776	-0.642567859456827	-115.678135764494	-287.809695329871	735.473851079112	7.36191785523364	213.083085094418	272.897598303164	-36.9326536102745	55.8607581187713	194.17053581652	11.4217194900855	50.0742785316212	-9.38741952500444
"TCGA.95.8494.01"	-282.979018828657	67.3763873315624	-227.404897775446	512.409941011086	300.559576899297	59.7173253401596	48.0959280947222	-190.715258750375	116.545269149167	-189.438280330984	134.678734844016	-37.5691401237822	170.890290387499	-26.4868570176205
"TCGA.95.A4VK.01"	17.1187405277687	2.08498199540103	-34.0772640243827	-299.043179292268	-62.1366713691859	-92.9872342152018	-347.177649760201	117.887802258418	-64.2004862131657	56.8935380095897	-225.612559248189	-25.556097197331	-75.1050685802209	16.0431851802217
"TCGA.95.A4VN.01"	-83.8684280207537	119.392858328627	-120.805437449422	107.373741271899	755.620121049948	180.495068416243	835.207626721731	138.202044800947	116.88548795545	-81.4051755087251	669.587644200447	-6.80922734850622	-7.89465699281694	6.11030927506672
"TCGA.95.A4VP.01"	-28.4731560867122	37.5692503448435	228.044291762955	-120.0356814434	-413.593332766909	-92.3744720774157	440.406572083883	-111.534623529572	-124.516396924944	179.500102888537	576.725764219991	-11.5306356759036	-48.4101035830536	45.7624681568721
